pair_index,source,target,category,temperature_C,finished_height_mm,plating_um,geometry_case,trace_and_barrel_full_item_ohm,mV_per_A,mW_per_A_squared
14,U201.5,C205.1,source_trunk,20,1.76,20,native_nominal,0.005248175410761367,5.248175410761367,5.248175410761367
14,U201.5,C205.1,source_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.007146405083827291,7.1464050838272914,7.1464050838272914
14,U201.5,C205.1,source_trunk,20,1.76,25,native_nominal,0.005248175410761367,5.248175410761367,5.248175410761367
14,U201.5,C205.1,source_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.007146405083827291,7.1464050838272914,7.1464050838272914
14,U201.5,C205.1,source_trunk,60,1.44,20,native_nominal,0.006073188585333053,6.073188585333053,6.073188585333053
14,U201.5,C205.1,source_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.00826981996300494,8.269819963004942,8.269819963004942
14,U201.5,C205.1,source_trunk,60,1.44,25,native_nominal,0.006073188585333053,6.073188585333053,6.073188585333053
14,U201.5,C205.1,source_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.00826981996300494,8.269819963004942,8.269819963004942
14,U201.5,C205.1,source_trunk,60,1.6,20,native_nominal,0.006073188585333053,6.073188585333053,6.073188585333053
14,U201.5,C205.1,source_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.00826981996300494,8.269819963004942,8.269819963004942
14,U201.5,C205.1,source_trunk,60,1.6,25,native_nominal,0.006073188585333053,6.073188585333053,6.073188585333053
14,U201.5,C205.1,source_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.00826981996300494,8.269819963004942,8.269819963004942
14,U201.5,C205.1,source_trunk,60,1.76,20,native_nominal,0.006073188585333053,6.073188585333053,6.073188585333053
14,U201.5,C205.1,source_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.00826981996300494,8.269819963004942,8.269819963004942
14,U201.5,C205.1,source_trunk,60,1.76,25,native_nominal,0.006073188585333053,6.073188585333053,6.073188585333053
14,U201.5,C205.1,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.00826981996300494,8.269819963004942,8.269819963004942
14,U201.5,C205.1,source_trunk,85,1.44,20,native_nominal,0.006588821819440356,6.588821819440356,6.588821819440356
14,U201.5,C205.1,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.00897195426249097,8.971954262490971,8.971954262490971
14,U201.5,C205.1,source_trunk,85,1.44,25,native_nominal,0.006588821819440356,6.588821819440356,6.588821819440356
14,U201.5,C205.1,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.00897195426249097,8.971954262490971,8.971954262490971
14,U201.5,C205.1,source_trunk,85,1.6,20,native_nominal,0.006588821819440356,6.588821819440356,6.588821819440356
14,U201.5,C205.1,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.00897195426249097,8.971954262490971,8.971954262490971
14,U201.5,C205.1,source_trunk,85,1.6,25,native_nominal,0.006588821819440356,6.588821819440356,6.588821819440356
14,U201.5,C205.1,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.00897195426249097,8.971954262490971,8.971954262490971
14,U201.5,C205.1,source_trunk,85,1.76,20,native_nominal,0.006588821819440356,6.588821819440356,6.588821819440356
14,U201.5,C205.1,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.00897195426249097,8.971954262490971,8.971954262490971
14,U201.5,C205.1,source_trunk,85,1.76,25,native_nominal,0.006588821819440356,6.588821819440356,6.588821819440356
14,U201.5,C205.1,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.00897195426249097,8.971954262490971,8.971954262490971
15,U201.5,C206.1,source_trunk,20,1.44,20,native_nominal,0.0064409094009091495,6.44090940090915,6.44090940090915
15,U201.5,C206.1,source_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.008685416684017979,8.685416684017978,8.685416684017978
15,U201.5,C206.1,source_trunk,20,1.44,25,native_nominal,0.0064409094009091495,6.44090940090915,6.44090940090915
15,U201.5,C206.1,source_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.008685416684017979,8.685416684017978,8.685416684017978
15,U201.5,C206.1,source_trunk,20,1.6,20,native_nominal,0.0064409094009091495,6.44090940090915,6.44090940090915
15,U201.5,C206.1,source_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.008685416684017979,8.685416684017978,8.685416684017978
15,U201.5,C206.1,source_trunk,20,1.6,25,native_nominal,0.0064409094009091495,6.44090940090915,6.44090940090915
15,U201.5,C206.1,source_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.008685416684017979,8.685416684017978,8.685416684017978
15,U201.5,C206.1,source_trunk,20,1.76,20,native_nominal,0.0064409094009091495,6.44090940090915,6.44090940090915
15,U201.5,C206.1,source_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.008685416684017979,8.685416684017978,8.685416684017978
15,U201.5,C206.1,source_trunk,20,1.76,25,native_nominal,0.0064409094009091495,6.44090940090915,6.44090940090915
15,U201.5,C206.1,source_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.008685416684017979,8.685416684017978,8.685416684017978
15,U201.5,C206.1,source_trunk,60,1.44,20,native_nominal,0.007453420358732068,7.453420358732068,7.453420358732068
15,U201.5,C206.1,source_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.010050764186745605,10.050764186745605,10.050764186745605
15,U201.5,C206.1,source_trunk,60,1.44,25,native_nominal,0.007453420358732068,7.453420358732068,7.453420358732068
15,U201.5,C206.1,source_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.010050764186745605,10.050764186745605,10.050764186745605
15,U201.5,C206.1,source_trunk,60,1.6,20,native_nominal,0.007453420358732068,7.453420358732068,7.453420358732068
15,U201.5,C206.1,source_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.010050764186745605,10.050764186745605,10.050764186745605
15,U201.5,C206.1,source_trunk,60,1.6,25,native_nominal,0.007453420358732068,7.453420358732068,7.453420358732068
15,U201.5,C206.1,source_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.010050764186745605,10.050764186745605,10.050764186745605
15,U201.5,C206.1,source_trunk,60,1.76,20,native_nominal,0.007453420358732068,7.453420358732068,7.453420358732068
15,U201.5,C206.1,source_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.010050764186745605,10.050764186745605,10.050764186745605
15,U201.5,C206.1,source_trunk,60,1.76,25,native_nominal,0.007453420358732068,7.453420358732068,7.453420358732068
15,U201.5,C206.1,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.010050764186745605,10.050764186745605,10.050764186745605
15,U201.5,C206.1,source_trunk,85,1.44,20,native_nominal,0.008086239707371391,8.08623970737139,8.08623970737139
15,U201.5,C206.1,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.01090410637595037,10.90410637595037,10.90410637595037
15,U201.5,C206.1,source_trunk,85,1.44,25,native_nominal,0.008086239707371391,8.08623970737139,8.08623970737139
15,U201.5,C206.1,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.01090410637595037,10.90410637595037,10.90410637595037
15,U201.5,C206.1,source_trunk,85,1.6,20,native_nominal,0.008086239707371391,8.08623970737139,8.08623970737139
15,U201.5,C206.1,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.01090410637595037,10.90410637595037,10.90410637595037
15,U201.5,C206.1,source_trunk,85,1.6,25,native_nominal,0.008086239707371391,8.08623970737139,8.08623970737139
15,U201.5,C206.1,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.01090410637595037,10.90410637595037,10.90410637595037
15,U201.5,C206.1,source_trunk,85,1.76,20,native_nominal,0.008086239707371391,8.08623970737139,8.08623970737139
15,U201.5,C206.1,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.01090410637595037,10.90410637595037,10.90410637595037
15,U201.5,C206.1,source_trunk,85,1.76,25,native_nominal,0.008086239707371391,8.08623970737139,8.08623970737139
15,U201.5,C206.1,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.01090410637595037,10.90410637595037,10.90410637595037
19,U302.3,J301.2,source_trunk,20,1.44,20,native_nominal,0.033783490973188085,33.78349097318809,33.78349097318809
19,U302.3,J301.2,source_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.04455180331042789,44.55180331042789,44.55180331042789
19,U302.3,J301.2,source_trunk,20,1.44,25,native_nominal,0.033443885152530196,33.4438851525302,33.4438851525302
19,U302.3,J301.2,source_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.044212197489770004,44.212197489770006,44.212197489770006
19,U302.3,J301.2,source_trunk,20,1.6,20,native_nominal,0.033962909675612635,33.962909675612636,33.962909675612636
19,U302.3,J301.2,source_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.04473122201285244,44.73122201285244,44.73122201285244
19,U302.3,J301.2,source_trunk,20,1.6,25,native_nominal,0.03358556987488165,33.58556987488165,33.58556987488165
19,U302.3,J301.2,source_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.04435388221212145,44.35388221212145,44.35388221212145
19,U302.3,J301.2,source_trunk,20,1.76,20,native_nominal,0.03414232837803719,34.14232837803719,34.14232837803719
19,U302.3,J301.2,source_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.04491064071527699,44.91064071527699,44.91064071527699
19,U302.3,J301.2,source_trunk,20,1.76,25,native_nominal,0.033727254597233094,33.72725459723309,33.72725459723309
19,U302.3,J301.2,source_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.04449556693447291,44.49556693447291,44.49556693447291
19,U302.3,J301.2,source_trunk,60,1.44,20,native_nominal,0.03909425575417325,39.094255754173254,39.094255754173254
19,U302.3,J301.2,source_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.051555346790827156,51.55534679082716,51.55534679082716
19,U302.3,J301.2,source_trunk,60,1.44,25,native_nominal,0.03870126389850794,38.70126389850794,38.70126389850794
19,U302.3,J301.2,source_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.051162354935161844,51.162354935161844,51.162354935161844
19,U302.3,J301.2,source_trunk,60,1.6,20,native_nominal,0.03930187907661895,39.30187907661895,39.30187907661895
19,U302.3,J301.2,source_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.05176297011327285,51.76297011327285,51.76297011327285
19,U302.3,J301.2,source_trunk,60,1.6,25,native_nominal,0.03886522145921305,38.865221459213046,38.865221459213046
19,U302.3,J301.2,source_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.05132631249586695,51.32631249586695,51.32631249586695
19,U302.3,J301.2,source_trunk,60,1.76,20,native_nominal,0.03950950239906463,39.50950239906463,39.50950239906463
19,U302.3,J301.2,source_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.05197059343571854,51.97059343571854,51.97059343571854
19,U302.3,J301.2,source_trunk,60,1.76,25,native_nominal,0.03902917901991814,39.02917901991814,39.02917901991814
19,U302.3,J301.2,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.05149027005657204,51.490270056572044,51.490270056572044
19,U302.3,J301.2,source_trunk,85,1.44,20,native_nominal,0.04241348374228898,42.41348374228898,42.41348374228898
19,U302.3,J301.2,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.0559325614660767,55.9325614660767,55.9325614660767
19,U302.3,J301.2,source_trunk,85,1.44,25,native_nominal,0.04198712561474404,41.98712561474404,41.98712561474404
19,U302.3,J301.2,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.05550620333853175,55.50620333853175,55.50620333853175
19,U302.3,J301.2,source_trunk,85,1.6,20,native_nominal,0.04263873495224789,42.63873495224789,42.63873495224789
19,U302.3,J301.2,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.056157812676035604,56.157812676035604,56.157812676035604
19,U302.3,J301.2,source_trunk,85,1.6,25,native_nominal,0.04216500369942016,42.16500369942016,42.16500369942016
19,U302.3,J301.2,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.05568408142320787,55.68408142320787,55.68408142320787
19,U302.3,J301.2,source_trunk,85,1.76,20,native_nominal,0.04286398616220679,42.86398616220679,42.86398616220679
19,U302.3,J301.2,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.0563830638859945,56.383063885994495,56.383063885994495
19,U302.3,J301.2,source_trunk,85,1.76,25,native_nominal,0.042342881784096294,42.34288178409629,42.34288178409629
19,U302.3,J301.2,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.055861959507884,55.861959507884,55.861959507884
20,U302.3,J301.4,source_trunk,20,1.44,20,native_nominal,0.030275466667966815,30.275466667966814,30.275466667966814
20,U302.3,J301.4,source_trunk,20,1.44,20,width_minus_25um_copper_80pct,0.040001086065961956,40.00108606596196,40.00108606596196
20,U302.3,J301.4,source_trunk,20,1.44,25,native_nominal,0.030013304281600588,30.013304281600586,30.013304281600586
20,U302.3,J301.4,source_trunk,20,1.44,25,width_minus_25um_copper_80pct,0.039738923679595736,39.738923679595736,39.738923679595736
20,U302.3,J301.4,source_trunk,20,1.6,20,native_nominal,0.030412669205114998,30.412669205114998,30.412669205114998
20,U302.3,J301.4,source_trunk,20,1.6,20,width_minus_25um_copper_80pct,0.040138288603110146,40.13828860311015,40.13828860311015
20,U302.3,J301.4,source_trunk,20,1.6,25,native_nominal,0.030121377664708085,30.121377664708085,30.121377664708085
20,U302.3,J301.4,source_trunk,20,1.6,25,width_minus_25um_copper_80pct,0.03984699706270323,39.846997062703224,39.846997062703224
20,U302.3,J301.4,source_trunk,20,1.76,20,native_nominal,0.030549871742263188,30.54987174226319,30.54987174226319
20,U302.3,J301.4,source_trunk,20,1.76,20,width_minus_25um_copper_80pct,0.04027549114025833,40.27549114025833,40.27549114025833
20,U302.3,J301.4,source_trunk,20,1.76,25,native_nominal,0.030229451047815575,30.229451047815576,30.229451047815576
20,U302.3,J301.4,source_trunk,20,1.76,25,width_minus_25um_copper_80pct,0.039955070445810724,39.955070445810726,39.955070445810726
20,U302.3,J301.4,source_trunk,60,1.44,20,native_nominal,0.035034770028171194,35.034770028171195,35.034770028171195
20,U302.3,J301.4,source_trunk,60,1.44,20,width_minus_25um_copper_80pct,0.046289256795531177,46.28925679553117,46.28925679553117
20,U302.3,J301.4,source_trunk,60,1.44,25,native_nominal,0.0347313957146682,34.731395714668196,34.731395714668196
20,U302.3,J301.4,source_trunk,60,1.44,25,width_minus_25um_copper_80pct,0.04598588248202818,45.98588248202818,45.98588248202818
20,U302.3,J301.4,source_trunk,60,1.6,20,native_nominal,0.03519354080415908,35.193540804159085,35.193540804159085
20,U302.3,J301.4,source_trunk,60,1.6,20,width_minus_25um_copper_80pct,0.04644802757151906,46.448027571519056,46.448027571519056
20,U302.3,J301.4,source_trunk,60,1.6,25,native_nominal,0.034856458233600195,34.85645823360019,34.85645823360019
20,U302.3,J301.4,source_trunk,60,1.6,25,width_minus_25um_copper_80pct,0.04611094500096018,46.11094500096018,46.11094500096018
20,U302.3,J301.4,source_trunk,60,1.76,20,native_nominal,0.035352311580146956,35.35231158014695,35.35231158014695
20,U302.3,J301.4,source_trunk,60,1.76,20,width_minus_25um_copper_80pct,0.04660679834750694,46.60679834750694,46.60679834750694
20,U302.3,J301.4,source_trunk,60,1.76,25,native_nominal,0.034981520752532184,34.981520752532184,34.981520752532184
20,U302.3,J301.4,source_trunk,60,1.76,25,width_minus_25um_copper_80pct,0.04623600751989217,46.23600751989217,46.23600751989217
20,U302.3,J301.4,source_trunk,85,1.44,20,native_nominal,0.03800933462829893,38.00933462829893,38.00933462829893
20,U302.3,J301.4,source_trunk,85,1.44,20,width_minus_25um_copper_80pct,0.05021936350151193,50.219363501511936,50.219363501511936
20,U302.3,J301.4,source_trunk,85,1.44,25,native_nominal,0.037680202860335466,37.68020286033546,37.68020286033546
20,U302.3,J301.4,source_trunk,85,1.44,25,width_minus_25um_copper_80pct,0.049890231733548465,49.89023173354847,49.89023173354847
20,U302.3,J301.4,source_trunk,85,1.6,20,native_nominal,0.03818158555356163,38.18158555356163,38.18158555356163
20,U302.3,J301.4,source_trunk,85,1.6,20,width_minus_25um_copper_80pct,0.05039161442677463,50.39161442677463,50.39161442677463
20,U302.3,J301.4,source_trunk,85,1.6,25,native_nominal,0.03781588358915776,37.81588358915776,37.81588358915776
20,U302.3,J301.4,source_trunk,85,1.6,25,width_minus_25um_copper_80pct,0.05002591246237076,50.025912462370755,50.025912462370755
20,U302.3,J301.4,source_trunk,85,1.76,20,native_nominal,0.038353836478824316,38.35383647882431,38.35383647882431
20,U302.3,J301.4,source_trunk,85,1.76,20,width_minus_25um_copper_80pct,0.050563865352037315,50.56386535203732,50.56386535203732
20,U302.3,J301.4,source_trunk,85,1.76,25,native_nominal,0.037951564317980066,37.951564317980065,37.951564317980065
20,U302.3,J301.4,source_trunk,85,1.76,25,width_minus_25um_copper_80pct,0.050161593191193066,50.16159319119306,50.16159319119306
21,C204.1,U701.2,VOUT_branch,20,1.44,20,native_nominal,0.04295081550158504,42.95081550158504,42.95081550158504
21,C204.1,U701.2,VOUT_branch,20,1.44,20,width_minus_25um_copper_80pct,0.057069847354846374,57.069847354846374,57.069847354846374
21,C204.1,U701.2,VOUT_branch,20,1.44,25,native_nominal,0.042426490728852594,42.42649072885259,42.42649072885259
21,C204.1,U701.2,VOUT_branch,20,1.44,25,width_minus_25um_copper_80pct,0.05654552258211393,56.545522582113925,56.545522582113925
21,C204.1,U701.2,VOUT_branch,20,1.6,20,native_nominal,0.043225220575881414,43.225220575881416,43.225220575881416
21,C204.1,U701.2,VOUT_branch,20,1.6,20,width_minus_25um_copper_80pct,0.05734425242914275,57.34425242914275,57.34425242914275
21,C204.1,U701.2,VOUT_branch,20,1.6,25,native_nominal,0.042642637495067574,42.642637495067575,42.642637495067575
21,C204.1,U701.2,VOUT_branch,20,1.6,25,width_minus_25um_copper_80pct,0.05676166934832891,56.76166934832891,56.76166934832891
21,C204.1,U701.2,VOUT_branch,20,1.76,20,native_nominal,0.04349962565017778,43.49962565017778,43.49962565017778
21,C204.1,U701.2,VOUT_branch,20,1.76,20,width_minus_25um_copper_80pct,0.057618657503439114,57.61865750343912,57.61865750343912
21,C204.1,U701.2,VOUT_branch,20,1.76,25,native_nominal,0.04285878426128257,42.85878426128257,42.85878426128257
21,C204.1,U701.2,VOUT_branch,20,1.76,25,width_minus_25um_copper_80pct,0.0569778161145439,56.977816114543906,56.977816114543906
21,C204.1,U701.2,VOUT_branch,60,1.44,20,native_nominal,0.04970268369843421,49.702683698434214,49.702683698434214
21,C204.1,U701.2,VOUT_branch,60,1.44,20,width_minus_25um_copper_80pct,0.06604122735902823,66.04122735902823,66.04122735902823
21,C204.1,U701.2,VOUT_branch,60,1.44,25,native_nominal,0.04909593507142822,49.095935071428215,49.095935071428215
21,C204.1,U701.2,VOUT_branch,60,1.44,25,width_minus_25um_copper_80pct,0.06543447873202224,65.43447873202224,65.43447873202224
21,C204.1,U701.2,VOUT_branch,60,1.6,20,native_nominal,0.050020225250409965,50.020225250409965,50.020225250409965
21,C204.1,U701.2,VOUT_branch,60,1.6,20,width_minus_25um_copper_80pct,0.06635876891100399,66.35876891100399,66.35876891100399
21,C204.1,U701.2,VOUT_branch,60,1.6,25,native_nominal,0.0493460601092922,49.346060109292196,49.346060109292196
21,C204.1,U701.2,VOUT_branch,60,1.6,25,width_minus_25um_copper_80pct,0.06568460376988622,65.68460376988622,65.68460376988622
21,C204.1,U701.2,VOUT_branch,60,1.76,20,native_nominal,0.050337766802385726,50.33776680238573,50.33776680238573
21,C204.1,U701.2,VOUT_branch,60,1.76,20,width_minus_25um_copper_80pct,0.06667631046297975,66.67631046297976,66.67631046297976
21,C204.1,U701.2,VOUT_branch,60,1.76,25,native_nominal,0.04959618514715618,49.59618514715618,49.59618514715618
21,C204.1,U701.2,VOUT_branch,60,1.76,25,width_minus_25um_copper_80pct,0.0659347288077502,65.9347288077502,65.9347288077502
21,C204.1,U701.2,VOUT_branch,85,1.44,20,native_nominal,0.05392260132146494,53.92260132146494,53.92260132146494
21,C204.1,U701.2,VOUT_branch,85,1.44,20,width_minus_25um_copper_80pct,0.07164833986164187,71.64833986164187,71.64833986164187
21,C204.1,U701.2,VOUT_branch,85,1.44,25,native_nominal,0.053264337785537984,53.26433778553798,53.26433778553798
21,C204.1,U701.2,VOUT_branch,85,1.44,25,width_minus_25um_copper_80pct,0.07099007632571493,70.99007632571492,70.99007632571492
21,C204.1,U701.2,VOUT_branch,85,1.6,20,native_nominal,0.054267103171990315,54.267103171990314,54.267103171990314
21,C204.1,U701.2,VOUT_branch,85,1.6,20,width_minus_25um_copper_80pct,0.07199284171216726,71.99284171216726,71.99284171216726
21,C204.1,U701.2,VOUT_branch,85,1.6,25,native_nominal,0.053535699243182584,53.535699243182584,53.535699243182584
21,C204.1,U701.2,VOUT_branch,85,1.6,25,width_minus_25um_copper_80pct,0.07126143778335953,71.26143778335953,71.26143778335953
21,C204.1,U701.2,VOUT_branch,85,1.76,20,native_nominal,0.054611605022515705,54.611605022515704,54.611605022515704
21,C204.1,U701.2,VOUT_branch,85,1.76,20,width_minus_25um_copper_80pct,0.07233734356269264,72.33734356269264,72.33734356269264
21,C204.1,U701.2,VOUT_branch,85,1.76,25,native_nominal,0.0538070607008272,53.8070607008272,53.8070607008272
21,C204.1,U701.2,VOUT_branch,85,1.76,25,width_minus_25um_copper_80pct,0.07153279924100414,71.53279924100414,71.53279924100414
22,C204.1,U501.1,VOUT_branch,20,1.44,20,native_nominal,0.03690765290845089,36.90765290845089,36.90765290845089
22,C204.1,U501.1,VOUT_branch,20,1.44,20,width_minus_25um_copper_80pct,0.0483466861586525,48.3466861586525,48.3466861586525
22,C204.1,U501.1,VOUT_branch,20,1.44,25,native_nominal,0.03638332813571845,36.38332813571845,36.38332813571845
22,C204.1,U501.1,VOUT_branch,20,1.44,25,width_minus_25um_copper_80pct,0.047822361385920054,47.822361385920054,47.822361385920054
22,C204.1,U501.1,VOUT_branch,20,1.6,20,native_nominal,0.03718205798274727,37.18205798274727,37.18205798274727
22,C204.1,U501.1,VOUT_branch,20,1.6,20,width_minus_25um_copper_80pct,0.048621091232948874,48.62109123294887,48.62109123294887
22,C204.1,U501.1,VOUT_branch,20,1.6,25,native_nominal,0.03659947490193343,36.599474901933434,36.599474901933434
22,C204.1,U501.1,VOUT_branch,20,1.6,25,width_minus_25um_copper_80pct,0.048038508152135034,48.03850815213504,48.03850815213504
22,C204.1,U501.1,VOUT_branch,20,1.76,20,native_nominal,0.037456463057043636,37.456463057043635,37.456463057043635
22,C204.1,U501.1,VOUT_branch,20,1.76,20,width_minus_25um_copper_80pct,0.04889549630724524,48.89549630724524,48.89549630724524
22,C204.1,U501.1,VOUT_branch,20,1.76,25,native_nominal,0.036815621668148425,36.815621668148424,36.815621668148424
22,C204.1,U501.1,VOUT_branch,20,1.76,25,width_minus_25um_copper_80pct,0.04825465491835003,48.25465491835003,48.25465491835003
22,C204.1,U501.1,VOUT_branch,60,1.44,20,native_nominal,0.04270953594565938,42.709535945659375,42.709535945659375
22,C204.1,U501.1,VOUT_branch,60,1.44,20,width_minus_25um_copper_80pct,0.05594678522279268,55.94678522279268,55.94678522279268
22,C204.1,U501.1,VOUT_branch,60,1.44,25,native_nominal,0.042102787318653384,42.102787318653384,42.102787318653384
22,C204.1,U501.1,VOUT_branch,60,1.44,25,width_minus_25um_copper_80pct,0.055340036595786686,55.340036595786685,55.340036595786685
22,C204.1,U501.1,VOUT_branch,60,1.6,20,native_nominal,0.04302707749763513,43.02707749763513,43.02707749763513
22,C204.1,U501.1,VOUT_branch,60,1.6,20,width_minus_25um_copper_80pct,0.05626432677476843,56.264326774768435,56.264326774768435
22,C204.1,U501.1,VOUT_branch,60,1.6,25,native_nominal,0.042352912356517364,42.352912356517365,42.352912356517365
22,C204.1,U501.1,VOUT_branch,60,1.6,25,width_minus_25um_copper_80pct,0.055590161633650666,55.590161633650666,55.590161633650666
22,C204.1,U501.1,VOUT_branch,60,1.76,20,native_nominal,0.04334461904961089,43.34461904961089,43.34461904961089
22,C204.1,U501.1,VOUT_branch,60,1.76,20,width_minus_25um_copper_80pct,0.0565818683267442,56.5818683267442,56.5818683267442
22,C204.1,U501.1,VOUT_branch,60,1.76,25,native_nominal,0.04260303739438134,42.603037394381346,42.603037394381346
22,C204.1,U501.1,VOUT_branch,60,1.76,25,width_minus_25um_copper_80pct,0.055840286671514645,55.84028667151465,55.84028667151465
22,C204.1,U501.1,VOUT_branch,85,1.44,20,native_nominal,0.046335712843914675,46.33571284391468,46.33571284391468
22,C204.1,U501.1,VOUT_branch,85,1.44,20,width_minus_25um_copper_80pct,0.060696847137880296,60.6968471378803,60.6968471378803
22,C204.1,U501.1,VOUT_branch,85,1.44,25,native_nominal,0.04567744930798772,45.67744930798772,45.67744930798772
22,C204.1,U501.1,VOUT_branch,85,1.44,25,width_minus_25um_copper_80pct,0.06003858360195334,60.03858360195334,60.03858360195334
22,C204.1,U501.1,VOUT_branch,85,1.6,20,native_nominal,0.04668021469444005,46.68021469444005,46.68021469444005
22,C204.1,U501.1,VOUT_branch,85,1.6,20,width_minus_25um_copper_80pct,0.06104134898840567,61.04134898840567,61.04134898840567
22,C204.1,U501.1,VOUT_branch,85,1.6,25,native_nominal,0.04594881076563233,45.94881076563233,45.94881076563233
22,C204.1,U501.1,VOUT_branch,85,1.6,25,width_minus_25um_copper_80pct,0.06030994505959795,60.30994505959795,60.30994505959795
22,C204.1,U501.1,VOUT_branch,85,1.76,20,native_nominal,0.04702471654496544,47.02471654496544,47.02471654496544
22,C204.1,U501.1,VOUT_branch,85,1.76,20,width_minus_25um_copper_80pct,0.06138585083893105,61.38585083893105,61.38585083893105
22,C204.1,U501.1,VOUT_branch,85,1.76,25,native_nominal,0.04622017222327694,46.22017222327694,46.22017222327694
22,C204.1,U501.1,VOUT_branch,85,1.76,25,width_minus_25um_copper_80pct,0.06058130651724255,60.581306517242545,60.581306517242545
23,C204.1,U702.1,VOUT_branch,20,1.44,20,native_nominal,0.04257638718715084,42.576387187150836,42.576387187150836
23,C204.1,U702.1,VOUT_branch,20,1.44,20,width_minus_25um_copper_80pct,0.05590499853025242,55.90499853025242,55.90499853025242
23,C204.1,U702.1,VOUT_branch,20,1.44,25,native_nominal,0.04205206241441839,42.05206241441839,42.05206241441839
23,C204.1,U702.1,VOUT_branch,20,1.44,25,width_minus_25um_copper_80pct,0.05538067375751997,55.38067375751997,55.38067375751997
23,C204.1,U702.1,VOUT_branch,20,1.6,20,native_nominal,0.04285079226144721,42.85079226144721,42.85079226144721
23,C204.1,U702.1,VOUT_branch,20,1.6,20,width_minus_25um_copper_80pct,0.05617940360454879,56.17940360454879,56.17940360454879
23,C204.1,U702.1,VOUT_branch,20,1.6,25,native_nominal,0.04226820918063337,42.26820918063337,42.26820918063337
23,C204.1,U702.1,VOUT_branch,20,1.6,25,width_minus_25um_copper_80pct,0.05559682052373495,55.59682052373495,55.59682052373495
23,C204.1,U702.1,VOUT_branch,20,1.76,20,native_nominal,0.043125197335743576,43.12519733574358,43.12519733574358
23,C204.1,U702.1,VOUT_branch,20,1.76,20,width_minus_25um_copper_80pct,0.056453808678845155,56.45380867884516,56.45380867884516
23,C204.1,U702.1,VOUT_branch,20,1.76,25,native_nominal,0.042484355946848365,42.48435594684837,42.48435594684837
23,C204.1,U702.1,VOUT_branch,20,1.76,25,width_minus_25um_copper_80pct,0.055812967289949944,55.812967289949945,55.812967289949945
23,C204.1,U702.1,VOUT_branch,60,1.44,20,native_nominal,0.04926939525297095,49.26939525297095,49.26939525297095
23,C204.1,U702.1,VOUT_branch,60,1.44,20,width_minus_25um_copper_80pct,0.0646932642992081,64.69326429920811,64.69326429920811
23,C204.1,U702.1,VOUT_branch,60,1.44,25,native_nominal,0.04866264662596496,48.66264662596496,48.66264662596496
